danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.449,0.891,4,-5.1,0,0.0544,0.00505,0.0,0.305,0.173,146.044,audio_features,1U8NFMSHRYoDOtJlBqCQC7,spotify:track:1U8NFMSHRYoDOtJlBqCQC7,https://api.spotify.com/v1/tracks/1U8NFMSHRYoDOtJlBqCQC7,https://api.spotify.com/v1/audio-analysis/1U8NFMSHRYoDOtJlBqCQC7,258400,4
0.497,0.73,0,-5.639,1,0.0293,0.0358,0.00112,0.119,0.0761,95.028,audio_features,059BkNKvXKWcXj7v10jz01,spotify:track:059BkNKvXKWcXj7v10jz01,https://api.spotify.com/v1/tracks/059BkNKvXKWcXj7v10jz01,https://api.spotify.com/v1/audio-analysis/059BkNKvXKWcXj7v10jz01,262120,4
0.423,0.96,2,-3.972,1,0.159,0.000406,1.2e-06,0.0816,0.357,146.037,audio_features,0GLKgpMlHsllcQm3iFgSrV,spotify:track:0GLKgpMlHsllcQm3iFgSrV,https://api.spotify.com/v1/tracks/0GLKgpMlHsllcQm3iFgSrV,https://api.spotify.com/v1/audio-analysis/0GLKgpMlHsllcQm3iFgSrV,169440,4
0.478,0.83,2,-3.562,0,0.0384,0.0149,0.0,0.333,0.354,140.355,audio_features,0Cbm3uFENIjsl9aBmhzE8L,spotify:track:0Cbm3uFENIjsl9aBmhzE8L,https://api.spotify.com/v1/tracks/0Cbm3uFENIjsl9aBmhzE8L,https://api.spotify.com/v1/audio-analysis/0Cbm3uFENIjsl9aBmhzE8L,165973,3
0.508,0.977,7,-2.696,1,0.139,0.00647,0.000104,0.351,0.405,139.978,audio_features,1cEe25jfg4RDKXjb3FgpTJ,spotify:track:1cEe25jfg4RDKXjb3FgpTJ,https://api.spotify.com/v1/tracks/1cEe25jfg4RDKXjb3FgpTJ,https://api.spotify.com/v1/audio-analysis/1cEe25jfg4RDKXjb3FgpTJ,163760,3
0.428,0.933,7,-4.25,1,0.0458,0.00484,0.0,0.139,0.77,166.023,audio_features,4rsRQdcvWuyIoaQyLIPN0s,spotify:track:4rsRQdcvWuyIoaQyLIPN0s,https://api.spotify.com/v1/tracks/4rsRQdcvWuyIoaQyLIPN0s,https://api.spotify.com/v1/audio-analysis/4rsRQdcvWuyIoaQyLIPN0s,200067,4
0.398,0.616,7,-5.241,1,0.0306,0.0179,0.0,0.116,0.21,160.01,audio_features,6SZ6G5c4Ldmv2azhhPKY00,spotify:track:6SZ6G5c4Ldmv2azhhPKY00,https://api.spotify.com/v1/tracks/6SZ6G5c4Ldmv2azhhPKY00,https://api.spotify.com/v1/audio-analysis/6SZ6G5c4Ldmv2azhhPKY00,167827,3
0.481,0.965,11,-4.197,0,0.0635,0.00196,2.08e-06,0.608,0.654,91.052,audio_features,4cagxnpu2DTjAZVcxdEF66,spotify:track:4cagxnpu2DTjAZVcxdEF66,https://api.spotify.com/v1/tracks/4cagxnpu2DTjAZVcxdEF66,https://api.spotify.com/v1/audio-analysis/4cagxnpu2DTjAZVcxdEF66,149893,4
0.246,0.754,2,-5.674,1,0.0482,0.00244,0.0,0.119,0.184,174.118,audio_features,2qU7uf6yFNYj7yw361sVry,spotify:track:2qU7uf6yFNYj7yw361sVry,https://api.spotify.com/v1/tracks/2qU7uf6yFNYj7yw361sVry,https://api.spotify.com/v1/audio-analysis/2qU7uf6yFNYj7yw361sVry,290733,4
0.624,0.945,7,-3.109,1,0.0343,0.0698,4.57e-06,0.0867,0.914,104.77,audio_features,6znv7i4Wif5fLwI6OjKHZ4,spotify:track:6znv7i4Wif5fLwI6OjKHZ4,https://api.spotify.com/v1/tracks/6znv7i4Wif5fLwI6OjKHZ4,https://api.spotify.com/v1/audio-analysis/6znv7i4Wif5fLwI6OjKHZ4,218200,4
0.634,0.887,1,-10.694,1,0.0418,0.00137,0.00329,0.0583,0.582,121.685,audio_features,6vfzTgsEdN30THva2kGqSV,spotify:track:6vfzTgsEdN30THva2kGqSV,https://api.spotify.com/v1/tracks/6vfzTgsEdN30THva2kGqSV,https://api.spotify.com/v1/audio-analysis/6vfzTgsEdN30THva2kGqSV,330867,4
0.8,0.603,4,-6.648,0,0.0332,0.652,0.47,0.188,0.92,103.984,audio_features,6Gth28s3RFaz7JBeQwznZi,spotify:track:6Gth28s3RFaz7JBeQwznZi,https://api.spotify.com/v1/tracks/6Gth28s3RFaz7JBeQwznZi,https://api.spotify.com/v1/audio-analysis/6Gth28s3RFaz7JBeQwznZi,170453,4
0.707,0.726,2,-3.515,1,0.0279,0.0315,0.000221,0.359,0.809,112.026,audio_features,1oPHQirLVcgj85NWdiyuJD,spotify:track:1oPHQirLVcgj85NWdiyuJD,https://api.spotify.com/v1/tracks/1oPHQirLVcgj85NWdiyuJD,https://api.spotify.com/v1/audio-analysis/1oPHQirLVcgj85NWdiyuJD,189280,4
0.691,0.522,7,-6.387,0,0.0288,0.149,0.000485,0.0685,0.361,127.004,audio_features,1bBBtMNXBkhM72pcyOcVya,spotify:track:1bBBtMNXBkhM72pcyOcVya,https://api.spotify.com/v1/tracks/1bBBtMNXBkhM72pcyOcVya,https://api.spotify.com/v1/audio-analysis/1bBBtMNXBkhM72pcyOcVya,275480,4
0.46,0.874,6,-3.299,0,0.0298,9.89e-05,0.231,0.0405,0.0699,110.146,audio_features,4EnbEcYpoGQAIGNLaZa4Nn,spotify:track:4EnbEcYpoGQAIGNLaZa4Nn,https://api.spotify.com/v1/tracks/4EnbEcYpoGQAIGNLaZa4Nn,https://api.spotify.com/v1/audio-analysis/4EnbEcYpoGQAIGNLaZa4Nn,230333,4
0.279,0.802,4,-6.225,1,0.0543,0.000118,0.52,0.0561,0.321,176.075,audio_features,7EdBtVB7W6k4uoWQBiIZoP,spotify:track:7EdBtVB7W6k4uoWQBiIZoP,https://api.spotify.com/v1/tracks/7EdBtVB7W6k4uoWQBiIZoP,https://api.spotify.com/v1/audio-analysis/7EdBtVB7W6k4uoWQBiIZoP,232720,4
0.419,0.814,0,-5.738,1,0.402,0.454,0.00177,0.527,0.345,132.638,audio_features,6kPM1rdDqqPdPMZSzXNwNV,spotify:track:6kPM1rdDqqPdPMZSzXNwNV,https://api.spotify.com/v1/tracks/6kPM1rdDqqPdPMZSzXNwNV,https://api.spotify.com/v1/audio-analysis/6kPM1rdDqqPdPMZSzXNwNV,244840,4
0.496,0.94,0,-5.087,1,0.0406,1.87e-05,0.736,0.085,0.628,124.232,audio_features,7saSKdV5dhnh206Mw82GR2,spotify:track:7saSKdV5dhnh206Mw82GR2,https://api.spotify.com/v1/tracks/7saSKdV5dhnh206Mw82GR2,https://api.spotify.com/v1/audio-analysis/7saSKdV5dhnh206Mw82GR2,237307,4
0.502,0.85,7,-3.885,0,0.0407,0.00174,0.00899,0.164,0.195,130.057,audio_features,30dBgD6BasdrY7qiMO4jOz,spotify:track:30dBgD6BasdrY7qiMO4jOz,https://api.spotify.com/v1/tracks/30dBgD6BasdrY7qiMO4jOz,https://api.spotify.com/v1/audio-analysis/30dBgD6BasdrY7qiMO4jOz,250040,4
0.439,0.422,8,-17.227,1,0.0409,0.0148,4.84e-05,0.0697,0.551,81.833,audio_features,4rr67zXmEYf9ykLigeEsbv,spotify:track:4rr67zXmEYf9ykLigeEsbv,https://api.spotify.com/v1/tracks/4rr67zXmEYf9ykLigeEsbv,https://api.spotify.com/v1/audio-analysis/4rr67zXmEYf9ykLigeEsbv,236933,4
0.507,0.605,8,-7.954,0,0.0298,7.15e-05,2.12e-06,0.0871,0.232,93.898,audio_features,3iDWUSyt9bLQa6F0rg85u9,spotify:track:3iDWUSyt9bLQa6F0rg85u9,https://api.spotify.com/v1/tracks/3iDWUSyt9bLQa6F0rg85u9,https://api.spotify.com/v1/audio-analysis/3iDWUSyt9bLQa6F0rg85u9,272360,4
0.556,0.734,4,-6.337,0,0.0398,8.01e-06,0.00102,0.32,0.335,134.949,audio_features,6dpWbwQ4ZGNSW6q4yKCiRZ,spotify:track:6dpWbwQ4ZGNSW6q4yKCiRZ,https://api.spotify.com/v1/tracks/6dpWbwQ4ZGNSW6q4yKCiRZ,https://api.spotify.com/v1/audio-analysis/6dpWbwQ4ZGNSW6q4yKCiRZ,220933,4
0.609,0.95,9,-4.898,1,0.116,0.00423,0.06,0.0433,0.771,144.017,audio_features,3Kw4KEYQg6JaqUD8ZgAwz6,spotify:track:3Kw4KEYQg6JaqUD8ZgAwz6,https://api.spotify.com/v1/tracks/3Kw4KEYQg6JaqUD8ZgAwz6,https://api.spotify.com/v1/audio-analysis/3Kw4KEYQg6JaqUD8ZgAwz6,222773,4
0.285,0.95,9,-3.83,1,0.245,0.000187,0.000587,0.11,0.182,114.045,audio_features,01rQTQ17meSwW9qCMy5MWj,spotify:track:01rQTQ17meSwW9qCMy5MWj,https://api.spotify.com/v1/tracks/01rQTQ17meSwW9qCMy5MWj,https://api.spotify.com/v1/audio-analysis/01rQTQ17meSwW9qCMy5MWj,212440,4
0.602,0.805,11,-5.933,1,0.0316,0.0957,0.0032,0.151,0.435,111.997,audio_features,1iHVwGKN7PKwIrj4X0erON,spotify:track:1iHVwGKN7PKwIrj4X0erON,https://api.spotify.com/v1/tracks/1iHVwGKN7PKwIrj4X0erON,https://api.spotify.com/v1/audio-analysis/1iHVwGKN7PKwIrj4X0erON,284787,4
0.354,0.964,5,-1.822,0,0.0973,5.08e-05,0.203,0.326,0.526,113.079,audio_features,72PfyhTg1qeoofRWfcyOan,spotify:track:72PfyhTg1qeoofRWfcyOan,https://api.spotify.com/v1/tracks/72PfyhTg1qeoofRWfcyOan,https://api.spotify.com/v1/audio-analysis/72PfyhTg1qeoofRWfcyOan,240200,4
0.393,0.708,2,-2.967,1,0.0304,0.00416,0.0547,0.455,0.477,145.986,audio_features,1CDtubxjXS2ehgdOIWzZ0X,spotify:track:1CDtubxjXS2ehgdOIWzZ0X,https://api.spotify.com/v1/tracks/1CDtubxjXS2ehgdOIWzZ0X,https://api.spotify.com/v1/audio-analysis/1CDtubxjXS2ehgdOIWzZ0X,239560,4
0.661,0.646,7,-7.272,1,0.0391,0.188,2.29e-06,0.2,0.609,93.032,audio_features,5SVsjj2qEr2Oj0iW8GvQiQ,spotify:track:5SVsjj2qEr2Oj0iW8GvQiQ,https://api.spotify.com/v1/tracks/5SVsjj2qEr2Oj0iW8GvQiQ,https://api.spotify.com/v1/audio-analysis/5SVsjj2qEr2Oj0iW8GvQiQ,245800,4
0.374,0.456,6,-7.35,0,0.0368,0.104,0.000176,0.197,0.0763,135.643,audio_features,1RNtm45kw0hPMBz7gKiIYu,spotify:track:1RNtm45kw0hPMBz7gKiIYu,https://api.spotify.com/v1/tracks/1RNtm45kw0hPMBz7gKiIYu,https://api.spotify.com/v1/audio-analysis/1RNtm45kw0hPMBz7gKiIYu,436440,4
0.546,0.907,4,-4.117,0,0.09,0.0135,0.00232,0.169,0.654,173.178,audio_features,5ECMRJbRlj0FZRg9cRg94m,spotify:track:5ECMRJbRlj0FZRg9cRg94m,https://api.spotify.com/v1/tracks/5ECMRJbRlj0FZRg9cRg94m,https://api.spotify.com/v1/audio-analysis/5ECMRJbRlj0FZRg9cRg94m,212400,4
0.454,0.854,1,-4.865,0,0.0364,6.02e-05,0.000524,0.281,0.537,157.824,audio_features,188WmhN2UxHFfRSAxV3OV1,spotify:track:188WmhN2UxHFfRSAxV3OV1,https://api.spotify.com/v1/tracks/188WmhN2UxHFfRSAxV3OV1,https://api.spotify.com/v1/audio-analysis/188WmhN2UxHFfRSAxV3OV1,229692,4
0.678,0.363,11,-10.9,1,0.0318,0.872,0.000101,0.0798,0.543,75.004,audio_features,0YNNfiKJb4yqUDtCcX1cHK,spotify:track:0YNNfiKJb4yqUDtCcX1cHK,https://api.spotify.com/v1/tracks/0YNNfiKJb4yqUDtCcX1cHK,https://api.spotify.com/v1/audio-analysis/0YNNfiKJb4yqUDtCcX1cHK,199787,5
0.445,0.834,9,-4.384,1,0.0331,0.000282,0.507,0.202,0.0648,107.022,audio_features,7lkXRZ5Z6ydeeYcCrrqLno,spotify:track:7lkXRZ5Z6ydeeYcCrrqLno,https://api.spotify.com/v1/tracks/7lkXRZ5Z6ydeeYcCrrqLno,https://api.spotify.com/v1/audio-analysis/7lkXRZ5Z6ydeeYcCrrqLno,290493,4
0.871,0.82,3,-4.42,0,0.0647,0.0932,0.0,0.113,0.838,114.007,audio_features,5AFxE1OMxVHLcH5PYRfmcg,spotify:track:5AFxE1OMxVHLcH5PYRfmcg,https://api.spotify.com/v1/tracks/5AFxE1OMxVHLcH5PYRfmcg,https://api.spotify.com/v1/audio-analysis/5AFxE1OMxVHLcH5PYRfmcg,290520,4
0.426,0.881,4,-3.458,0,0.0403,0.0011,0.00279,0.124,0.384,140.004,audio_features,0I7y3aEavUHgkt4aCreBDa,spotify:track:0I7y3aEavUHgkt4aCreBDa,https://api.spotify.com/v1/tracks/0I7y3aEavUHgkt4aCreBDa,https://api.spotify.com/v1/audio-analysis/0I7y3aEavUHgkt4aCreBDa,286533,4
0.597,0.86,11,-3.959,0,0.205,0.0588,0.0,0.266,0.759,187.338,audio_features,0ySdXfvOy7zCc59yz2Dx8q,spotify:track:0ySdXfvOy7zCc59yz2Dx8q,https://api.spotify.com/v1/tracks/0ySdXfvOy7zCc59yz2Dx8q,https://api.spotify.com/v1/audio-analysis/0ySdXfvOy7zCc59yz2Dx8q,206760,4
0.606,0.589,7,-9.163,0,0.0529,0.147,0.0298,0.193,0.535,180.976,audio_features,77Rs047lC74BzcNm2VS4hX,spotify:track:77Rs047lC74BzcNm2VS4hX,https://api.spotify.com/v1/tracks/77Rs047lC74BzcNm2VS4hX,https://api.spotify.com/v1/audio-analysis/77Rs047lC74BzcNm2VS4hX,277533,4
0.405,0.802,7,-2.848,0,0.034,0.00125,0.135,0.13,0.187,120.038,audio_features,2Zm431XQvXekPBztL2CgM8,spotify:track:2Zm431XQvXekPBztL2CgM8,https://api.spotify.com/v1/tracks/2Zm431XQvXekPBztL2CgM8,https://api.spotify.com/v1/audio-analysis/2Zm431XQvXekPBztL2CgM8,252893,4
0.835,0.622,9,-8.036,0,0.0312,0.0702,0.00511,0.1,0.783,99.534,audio_features,7eHX8TjLXoMeofytWuDYyE,spotify:track:7eHX8TjLXoMeofytWuDYyE,https://api.spotify.com/v1/tracks/7eHX8TjLXoMeofytWuDYyE,https://api.spotify.com/v1/audio-analysis/7eHX8TjLXoMeofytWuDYyE,235560,4
0.842,0.384,9,-11.384,0,0.0353,0.638,0.000487,0.0998,0.604,84.026,audio_features,7peh6LUcdNPcMdrSH4JPsM,spotify:track:7peh6LUcdNPcMdrSH4JPsM,https://api.spotify.com/v1/tracks/7peh6LUcdNPcMdrSH4JPsM,https://api.spotify.com/v1/audio-analysis/7peh6LUcdNPcMdrSH4JPsM,292013,4
0.712,0.969,4,-1.503,0,0.161,0.0113,0.0319,0.0904,0.802,105.077,audio_features,2bo1tTjK87OHKKUDFthqHx,spotify:track:2bo1tTjK87OHKKUDFthqHx,https://api.spotify.com/v1/tracks/2bo1tTjK87OHKKUDFthqHx,https://api.spotify.com/v1/audio-analysis/2bo1tTjK87OHKKUDFthqHx,157627,4
0.424,0.632,9,-7.243,1,0.0922,0.021,0.0117,0.0545,0.356,97.694,audio_features,09QZAEmdbq28OaNyqTOEvY,spotify:track:09QZAEmdbq28OaNyqTOEvY,https://api.spotify.com/v1/tracks/09QZAEmdbq28OaNyqTOEvY,https://api.spotify.com/v1/audio-analysis/09QZAEmdbq28OaNyqTOEvY,254533,4
0.676,0.397,10,-9.777,0,0.029,0.157,5.6e-05,0.11,0.252,136.029,audio_features,7GCxSynx3PNxXXrVrmGvkx,spotify:track:7GCxSynx3PNxXXrVrmGvkx,https://api.spotify.com/v1/tracks/7GCxSynx3PNxXXrVrmGvkx,https://api.spotify.com/v1/audio-analysis/7GCxSynx3PNxXXrVrmGvkx,234107,4
0.762,0.697,7,-3.657,1,0.0463,0.0688,7.52e-05,0.269,0.705,123.033,audio_features,4jjtFbO4dYu4JO0CIph6Ak,spotify:track:4jjtFbO4dYu4JO0CIph6Ak,https://api.spotify.com/v1/tracks/4jjtFbO4dYu4JO0CIph6Ak,https://api.spotify.com/v1/audio-analysis/4jjtFbO4dYu4JO0CIph6Ak,203307,4
0.549,0.99,3,-4.358,0,0.0752,3.78e-05,0.000837,0.343,0.493,124.075,audio_features,2tMLPDIY5H1zICjyDLMXeT,spotify:track:2tMLPDIY5H1zICjyDLMXeT,https://api.spotify.com/v1/tracks/2tMLPDIY5H1zICjyDLMXeT,https://api.spotify.com/v1/audio-analysis/2tMLPDIY5H1zICjyDLMXeT,206893,4
0.54,0.802,4,-6.118,0,0.0269,0.071,0.000942,0.227,0.568,95.056,audio_features,3p5S0XHbYsTIJOqftXsCIn,spotify:track:3p5S0XHbYsTIJOqftXsCIn,https://api.spotify.com/v1/tracks/3p5S0XHbYsTIJOqftXsCIn,https://api.spotify.com/v1/audio-analysis/3p5S0XHbYsTIJOqftXsCIn,229667,4
0.548,0.954,9,-4.008,1,0.0806,5.49e-05,0.000137,0.245,0.488,130.086,audio_features,4Ppy0KysTPcXyzyP5JiJDx,spotify:track:4Ppy0KysTPcXyzyP5JiJDx,https://api.spotify.com/v1/tracks/4Ppy0KysTPcXyzyP5JiJDx,https://api.spotify.com/v1/audio-analysis/4Ppy0KysTPcXyzyP5JiJDx,205720,4
0.52,0.854,7,-4.444,0,0.0315,8.77e-05,0.0329,0.185,0.67,104.211,audio_features,5HCiZU6LSLNNu97kgWB2CF,spotify:track:5HCiZU6LSLNNu97kgWB2CF,https://api.spotify.com/v1/tracks/5HCiZU6LSLNNu97kgWB2CF,https://api.spotify.com/v1/audio-analysis/5HCiZU6LSLNNu97kgWB2CF,235160,4
0.51,0.802,1,-5.583,0,0.0413,0.155,0.0,0.0781,0.264,169.966,audio_features,1j3ZbU1C31BfvSLQsPqbLi,spotify:track:1j3ZbU1C31BfvSLQsPqbLi,https://api.spotify.com/v1/tracks/1j3ZbU1C31BfvSLQsPqbLi,https://api.spotify.com/v1/audio-analysis/1j3ZbU1C31BfvSLQsPqbLi,264253,4
0.466,0.869,4,-3.993,1,0.0554,3.76e-05,6.6e-05,0.0475,0.25,150.029,audio_features,1HzkkW4fnMHzjRW9PROyPt,spotify:track:1HzkkW4fnMHzjRW9PROyPt,https://api.spotify.com/v1/tracks/1HzkkW4fnMHzjRW9PROyPt,https://api.spotify.com/v1/audio-analysis/1HzkkW4fnMHzjRW9PROyPt,215907,4
0.506,0.724,0,-7.086,1,0.0281,0.000114,0.628,0.151,0.0697,102.037,audio_features,6vS5siwSidItcWFXskcpAA,spotify:track:6vS5siwSidItcWFXskcpAA,https://api.spotify.com/v1/tracks/6vS5siwSidItcWFXskcpAA,https://api.spotify.com/v1/audio-analysis/6vS5siwSidItcWFXskcpAA,243107,4
0.689,0.844,10,-5.519,0,0.0348,0.0963,0.00852,0.0621,0.772,129.973,audio_features,3a26VAAeeZ9BMKbdXKFhj9,spotify:track:3a26VAAeeZ9BMKbdXKFhj9,https://api.spotify.com/v1/tracks/3a26VAAeeZ9BMKbdXKFhj9,https://api.spotify.com/v1/audio-analysis/3a26VAAeeZ9BMKbdXKFhj9,225040,4
0.578,0.94,4,-5.273,0,0.137,0.000224,0.00623,0.699,0.246,130.134,audio_features,0Y3uvjA2ssDylY2h5oiB7T,spotify:track:0Y3uvjA2ssDylY2h5oiB7T,https://api.spotify.com/v1/tracks/0Y3uvjA2ssDylY2h5oiB7T,https://api.spotify.com/v1/audio-analysis/0Y3uvjA2ssDylY2h5oiB7T,246667,4
0.483,0.953,9,-5.051,1,0.178,0.000122,0.754,0.462,0.251,170.023,audio_features,3s5iP7A8jiEdNmRqNFCrdA,spotify:track:3s5iP7A8jiEdNmRqNFCrdA,https://api.spotify.com/v1/tracks/3s5iP7A8jiEdNmRqNFCrdA,https://api.spotify.com/v1/audio-analysis/3s5iP7A8jiEdNmRqNFCrdA,336493,4
0.708,0.583,0,-7.018,1,0.0262,0.191,1.54e-05,0.0883,0.38,113.12,audio_features,1wOYurSROnaaK8516lfK6W,spotify:track:1wOYurSROnaaK8516lfK6W,https://api.spotify.com/v1/tracks/1wOYurSROnaaK8516lfK6W,https://api.spotify.com/v1/audio-analysis/1wOYurSROnaaK8516lfK6W,241760,4
0.544,0.459,5,-8.821,1,0.0264,0.264,0.16,0.179,0.195,129.058,audio_features,1i5c5PXgKEBQbMTgaIQwqn,spotify:track:1i5c5PXgKEBQbMTgaIQwqn,https://api.spotify.com/v1/tracks/1i5c5PXgKEBQbMTgaIQwqn,https://api.spotify.com/v1/audio-analysis/1i5c5PXgKEBQbMTgaIQwqn,235747,3
0.241,0.824,0,-2.785,1,0.0479,0.00124,5.83e-06,0.0955,0.2,83.663,audio_features,0O8RjwNco465s5o9Ix9IYj,spotify:track:0O8RjwNco465s5o9Ix9IYj,https://api.spotify.com/v1/tracks/0O8RjwNco465s5o9Ix9IYj,https://api.spotify.com/v1/audio-analysis/0O8RjwNco465s5o9Ix9IYj,292400,4
0.486,0.961,7,-3.208,0,0.0536,0.000171,0.25,0.311,0.604,140.055,audio_features,4Q6f9HqFcXzWQtHyvhVOLA,spotify:track:4Q6f9HqFcXzWQtHyvhVOLA,https://api.spotify.com/v1/tracks/4Q6f9HqFcXzWQtHyvhVOLA,https://api.spotify.com/v1/audio-analysis/4Q6f9HqFcXzWQtHyvhVOLA,211973,4
0.597,0.672,2,-6.15,0,0.0356,3.65e-05,0.0455,0.372,0.265,130.038,audio_features,0f7QAssxKzexRC27dDuub8,spotify:track:0f7QAssxKzexRC27dDuub8,https://api.spotify.com/v1/tracks/0f7QAssxKzexRC27dDuub8,https://api.spotify.com/v1/audio-analysis/0f7QAssxKzexRC27dDuub8,237960,4
0.791,0.844,9,-2.435,0,0.0365,0.131,1.18e-05,0.0347,0.789,109.606,audio_features,19HLwdC5QHZKixUvsdGPJx,spotify:track:19HLwdC5QHZKixUvsdGPJx,https://api.spotify.com/v1/tracks/19HLwdC5QHZKixUvsdGPJx,https://api.spotify.com/v1/audio-analysis/19HLwdC5QHZKixUvsdGPJx,286760,4
0.434,0.529,8,-5.138,1,0.0291,0.0125,0.0,0.113,0.0889,130.92,audio_features,1EaQBZkk1sEO20UL2sfk27,spotify:track:1EaQBZkk1sEO20UL2sfk27,https://api.spotify.com/v1/tracks/1EaQBZkk1sEO20UL2sfk27,https://api.spotify.com/v1/audio-analysis/1EaQBZkk1sEO20UL2sfk27,223280,4
0.396,0.803,4,-6.186,1,0.0487,0.0334,0.0,0.0688,0.286,116.705,audio_features,0qksx8mV28lztYIZ1om8ml,spotify:track:0qksx8mV28lztYIZ1om8ml,https://api.spotify.com/v1/tracks/0qksx8mV28lztYIZ1om8ml,https://api.spotify.com/v1/audio-analysis/0qksx8mV28lztYIZ1om8ml,304200,3
0.364,0.781,10,-4.4,0,0.0975,0.114,0.000245,0.732,0.338,169.036,audio_features,3hoUASQwAAUwpQGXH8VioM,spotify:track:3hoUASQwAAUwpQGXH8VioM,https://api.spotify.com/v1/tracks/3hoUASQwAAUwpQGXH8VioM,https://api.spotify.com/v1/audio-analysis/3hoUASQwAAUwpQGXH8VioM,375867,3
0.595,0.476,4,-8.668,0,0.0231,0.311,0.00142,0.087,0.375,90.775,audio_features,6zUNg7tJFiM2n3GI71EJWG,spotify:track:6zUNg7tJFiM2n3GI71EJWG,https://api.spotify.com/v1/tracks/6zUNg7tJFiM2n3GI71EJWG,https://api.spotify.com/v1/audio-analysis/6zUNg7tJFiM2n3GI71EJWG,292600,4
0.562,0.886,10,-2.448,0,0.0367,0.00759,0.0,0.312,0.636,86.999,audio_features,3y9p60VKSjscT2M2de0uz8,spotify:track:3y9p60VKSjscT2M2de0uz8,https://api.spotify.com/v1/tracks/3y9p60VKSjscT2M2de0uz8,https://api.spotify.com/v1/audio-analysis/3y9p60VKSjscT2M2de0uz8,185413,4
0.517,0.808,10,-4.519,1,0.0262,0.0769,0.0,0.298,0.52,85.052,audio_features,5xHR6Eo11YoZjdkVtIwbb5,spotify:track:5xHR6Eo11YoZjdkVtIwbb5,https://api.spotify.com/v1/tracks/5xHR6Eo11YoZjdkVtIwbb5,https://api.spotify.com/v1/audio-analysis/5xHR6Eo11YoZjdkVtIwbb5,230960,4
0.353,0.845,4,-3.932,1,0.0721,0.00198,0.0,0.108,0.323,172.082,audio_features,5noFldXMzT9SbvgCvyen2L,spotify:track:5noFldXMzT9SbvgCvyen2L,https://api.spotify.com/v1/tracks/5noFldXMzT9SbvgCvyen2L,https://api.spotify.com/v1/audio-analysis/5noFldXMzT9SbvgCvyen2L,261373,4
0.597,0.986,9,-2.969,0,0.13,0.0113,0.000308,0.274,0.857,150.018,audio_features,0afDVuVu6iMIhU2zQ5lfPF,spotify:track:0afDVuVu6iMIhU2zQ5lfPF,https://api.spotify.com/v1/tracks/0afDVuVu6iMIhU2zQ5lfPF,https://api.spotify.com/v1/audio-analysis/0afDVuVu6iMIhU2zQ5lfPF,188160,4
0.637,0.95,8,-4.4,1,0.109,0.00104,7.35e-06,0.288,0.511,142.018,audio_features,0cOyhnhy13lc5G5nr4EF0q,spotify:track:0cOyhnhy13lc5G5nr4EF0q,https://api.spotify.com/v1/tracks/0cOyhnhy13lc5G5nr4EF0q,https://api.spotify.com/v1/audio-analysis/0cOyhnhy13lc5G5nr4EF0q,200067,4
0.436,0.947,6,-3.308,0,0.0724,0.000104,0.143,0.336,0.367,142.068,audio_features,4ELHk26fjscfQpmKHV0gLe,spotify:track:4ELHk26fjscfQpmKHV0gLe,https://api.spotify.com/v1/tracks/4ELHk26fjscfQpmKHV0gLe,https://api.spotify.com/v1/audio-analysis/4ELHk26fjscfQpmKHV0gLe,255200,4
0.36,0.905,4,-3.808,0,0.0812,1.37e-05,7.51e-06,0.0753,0.309,144.544,audio_features,4xanWVQIzdCf51mg8cd1cQ,spotify:track:4xanWVQIzdCf51mg8cd1cQ,https://api.spotify.com/v1/tracks/4xanWVQIzdCf51mg8cd1cQ,https://api.spotify.com/v1/audio-analysis/4xanWVQIzdCf51mg8cd1cQ,267973,4
0.517,0.596,4,-6.781,1,0.0292,3.27e-05,0.00191,0.0959,0.0945,110.021,audio_features,1ljUMhT0vIaNhMRrf8RYXr,spotify:track:1ljUMhT0vIaNhMRrf8RYXr,https://api.spotify.com/v1/tracks/1ljUMhT0vIaNhMRrf8RYXr,https://api.spotify.com/v1/audio-analysis/1ljUMhT0vIaNhMRrf8RYXr,201907,4
0.691,0.573,4,-12.651,0,0.0755,0.231,6.32e-05,0.716,0.687,131.817,audio_features,0aqmgKRH04ItzeBUxlujCD,spotify:track:0aqmgKRH04ItzeBUxlujCD,https://api.spotify.com/v1/tracks/0aqmgKRH04ItzeBUxlujCD,https://api.spotify.com/v1/audio-analysis/0aqmgKRH04ItzeBUxlujCD,202293,4
0.452,0.885,5,-2.29,0,0.045,0.00618,7.69e-05,0.135,0.593,106.102,audio_features,3RaxN3FA8bvtjHPBEaDnID,spotify:track:3RaxN3FA8bvtjHPBEaDnID,https://api.spotify.com/v1/tracks/3RaxN3FA8bvtjHPBEaDnID,https://api.spotify.com/v1/audio-analysis/3RaxN3FA8bvtjHPBEaDnID,217667,4
0.639,0.37,6,-10.883,1,0.0723,0.504,0.587,0.117,0.707,80.152,audio_features,7h14W1uQK7sjpVI1oVTobt,spotify:track:7h14W1uQK7sjpVI1oVTobt,https://api.spotify.com/v1/tracks/7h14W1uQK7sjpVI1oVTobt,https://api.spotify.com/v1/audio-analysis/7h14W1uQK7sjpVI1oVTobt,293200,4
